Summary Metric,Value
number of repeated section codes,469
total rows involved in repeated section codes,2498
max duplicate count for a single section code,19

section number,generated id,title/name,level,parentId,parent section number if available,parent title if available,sortOrder
13625,1995-13625,Solar Vacuum Tube Collectors,3,1995-13600-7,13600,SOLAR AND WIND ENERGY EQUIPMENT,2432
13625,1995-13625-2,Solar Vacuum Tube Collectors,3,1995-13600-7,13600,SOLAR AND WIND ENERGY EQUIPMENT,2433
13630,1995-13630,Solar Absorber Plates or Tubing,4,1995-13625-2,13625,Solar Vacuum Tube Collectors,2434
13630,1995-13630-2,Solar Coatings and Surface Treatment,4,1995-13625-2,13625,Solar Vacuum Tube Collectors,2435
13630,1995-13630-3,Solar Collector Components,3,1995-13600-7,13600,SOLAR AND WIND ENERGY EQUIPMENT,2436
13630,1995-13630-4,Solar Collector Insulation,4,1995-13630-3,13630,Solar Collector Components,2437
13630,1995-13630-5,Solar Glazings,4,1995-13630-3,13630,Solar Collector Components,2438
13630,1995-13630-6,Solar Housing and Framing,4,1995-13630-3,13630,Solar Collector Components,2439
13630,1995-13630-7,Solar Reflectors,4,1995-13630-3,13630,Solar Collector Components,2440
13660,1995-13660,Wind Energy Equipment,3,1995-13600-7,13600,SOLAR AND WIND ENERGY EQUIPMENT,2443
13660,1995-13660-2,Wind Energy Equipment,3,1995-13600-7,13600,SOLAR AND WIND ENERGY EQUIPMENT,2444
13700,1995-13700,Door Answering,4,1995-13660-2,13660,Wind Energy Equipment,2445
13700,1995-13700-2,Intrusion Detection,4,1995-13660-2,13660,Wind Energy Equipment,2446
13700,1995-13700-3,Security Access,4,1995-13660-2,13660,Wind Energy Equipment,2447
13700,1995-13700-4,SECURITY ACCESS AND SURVEILLANCE,2,1995-13000,13000,SPECIAL CONSTRUCTION,2448
13700,1995-13700-5,SECURITY ACCESS AND SURVEILLANCE,2,1995-13000,13000,SPECIAL CONSTRUCTION,2449
13700,1995-13700-6,Video Surveillance,4,1995-13700-5,13700,SECURITY ACCESS AND SURVEILLANCE,2450
13800,1995-13800,BUILDING AUTOMATION AND CONTROL,2,1995-13000,13000,SPECIAL CONSTRUCTION,2451
13800,1995-13800-2,Building Automation Lighting Control,4,1995-13800,13800,BUILDING AUTOMATION AND CONTROL,2452
13800,1995-13800-3,Clock Control,4,1995-13800,13800,BUILDING AUTOMATION AND CONTROL,2453
13800,1995-13800-4,Door Control,4,1995-13800,13800,BUILDING AUTOMATION AND CONTROL,2454
13800,1995-13800-5,Elevator Monitoring and Control,4,1995-13800,13800,BUILDING AUTOMATION AND CONTROL,2455
13800,1995-13800-6,Energy Monitoring and Control,4,1995-13800,13800,BUILDING AUTOMATION AND CONTROL,2456
13800,1995-13800-7,Energy Monitoring and Control,4,1995-13800,13800,BUILDING AUTOMATION AND CONTROL,2457
13800,1995-13800-8,Environmental Control,4,1995-13800,13800,BUILDING AUTOMATION AND CONTROL,2458
13800,1995-13800-9,Escalator and Moving Walks,4,1995-13800,13800,BUILDING AUTOMATION AND CONTROL,2459
13850,1995-13850,DETECTION AND ALARM,2,1995-13000,13000,SPECIAL CONSTRUCTION,2460
13850,1995-13850-2,Fire Alarm,4,1995-13850,13850,DETECTION AND ALARM,2461
13850,1995-13850-3,Gas Detection,4,1995-13850,13850,DETECTION AND ALARM,2462
13850,1995-13850-4,Leak Detection,4,1995-13850,13850,DETECTION AND ALARM,2463
13850,1995-13850-5,Leak Detection,4,1995-13850,13850,DETECTION AND ALARM,2464
13850,1995-13850-6,Leak Detection,4,1995-13850,13850,DETECTION AND ALARM,2465
13850,1995-13850-7,Smoke Alarm,4,1995-13850,13850,DETECTION AND ALARM,2466
13910,1995-13910,Basic Fire Suppression Materials and Methods,3,1995-13900,13900,FIRE SUPPRESSION,2468
13910,1995-13910-2,Hangers and Supports,4,1995-13910,13910,Basic Fire Suppression Materials and Methods,2469
13910,1995-13910-3,Pipe and Fittings,4,1995-13910,13910,Basic Fire Suppression Materials and Methods,2470
13910,1995-13910-4,Piping Specialties,4,1995-13910,13910,Basic Fire Suppression Materials and Methods,2471
13910,1995-13910-5,Valves,4,1995-13910,13910,Basic Fire Suppression Materials and Methods,2472
13965,1995-13965,Alternative Fire Extinguishing Systems,3,1995-13900,13900,FIRE SUPPRESSION,2481
13965,1995-13965-2,Halon Alternative,4,1995-13965,13965,Alternative Fire Extinguishing Systems,2482
13965,1995-13965-3,Water Mist,4,1995-13965,13965,Alternative Fire Extinguishing Systems,2483
13975,1995-13975,Standpipes and Hoses,3,1995-13900,13900,FIRE SUPPRESSION,2485
13975,1995-13975-2,Standpipes and Hoses,3,1995-13900,13900,FIRE SUPPRESSION,2486
14210,1995-14210,Electric Traction Elevators,3,1995-14200,14200,ELEVATORS,2493
14210,1995-14210-2,Electric Traction Freight Elevators,4,1995-14210,14210,Electric Traction Elevators,2494
14210,1995-14210-3,Electric Traction Passenger Elevators,4,1995-14210,14210,Electric Traction Elevators,2495
14210,1995-14210-4,Electric Traction Residential Elevators,4,1995-14210,14210,Electric Traction Elevators,2496
14210,1995-14210-5,Electric Traction Service Elevators,4,1995-14210,14210,Electric Traction Elevators,2497
14240,1995-14240,Hydraulic Elevators,3,1995-14200,14200,ELEVATORS,2498
14240,1995-14240-2,Hydraulic Freight Elevators,4,1995-14240,14240,Hydraulic Elevators,2499
14240,1995-14240-3,Hydraulic Passenger Elevators,4,1995-14240,14240,Hydraulic Elevators,2500
14240,1995-14240-4,Hydraulic Residential Elevators,4,1995-14240,14240,Hydraulic Elevators,2501
14240,1995-14240-5,Hydraulic Service Elevators,4,1995-14240,14240,Hydraulic Elevators,2502
14270,1995-14270,Cab Finishes,4,1995-14240,14240,Hydraulic Elevators,2503
14270,1995-14270-2,Custom Elevator Cabs,3,1995-14200,14200,ELEVATORS,2504
14280,1995-14280,Elevator Controls,4,1995-14270-2,14270,Custom Elevator Cabs,2505
14280,1995-14280-2,Elevator Doors,4,1995-14270-2,14270,Custom Elevator Cabs,2506
14280,1995-14280-3,Elevator Equipment and Controls,3,1995-14200,14200,ELEVATORS,2507
14410,1995-14410,Counterbalanced People Lifts,4,1995-14400,14400,LIFTS,2511
14410,1995-14410-2,Endless Belt People Lifts,4,1995-14400,14400,LIFTS,2512
14410,1995-14410-3,People Lifts,3,1995-14400,14400,LIFTS,2513
14420,1995-14420,Inclined Wheelchair Lifts,4,1995-14410-3,14410,People Lifts,2514
14420,1995-14420-2,Vertical Wheelchair Lifts,4,1995-14410-3,14410,People Lifts,2515
14420,1995-14420-3,Wheelchair Lifts,3,1995-14400,14400,LIFTS,2516
14430,1995-14430,Orchestra Lifts,4,1995-14420-3,14420,Wheelchair Lifts,2517
14430,1995-14430-2,Platform Lifts,3,1995-14400,14400,LIFTS,2518
14430,1995-14430-3,Stage Lifts,4,1995-14430-2,14430,Platform Lifts,2519
14500,1995-14500,MATERIAL HANDLING,2,1995-14000,14000,CONVEYING SYSTEMS,2522
14500,1995-14500-2,MATERIAL HANDLING,2,1995-14000,14000,CONVEYING SYSTEMS,2523
14510,1995-14510,Guided Vehicle Material Handling,4,1995-14500-2,14500,MATERIAL HANDLING,2524
14510,1995-14510-2,Material Transport,3,1995-14500-2,14500,MATERIAL HANDLING,2525
14510,1995-14510-3,Track Vehicle Material Handling,4,1995-14510-2,14510,Material Transport,2526
14510,1995-14510-4,Track Vehicle Material Handling,4,1995-14510-2,14510,Material Transport,2527
14550,1995-14550,Belt Conveyors,4,1995-14540,14540,Baggage Conveying and Dispensing,2530
14550,1995-14550-2,Belt Conveyors,4,1995-14540,14540,Baggage Conveying and Dispensing,2531
14550,1995-14550-3,Bucket Conveyors,4,1995-14540,14540,Baggage Conveying and Dispensing,2532
14550,1995-14550-4,Container Conveyors,4,1995-14540,14540,Baggage Conveying and Dispensing,2533
14550,1995-14550-5,Container Conveyors,4,1995-14540,14540,Baggage Conveying and Dispensing,2534
14550,1995-14550-6,Conveyors,3,1995-14500-2,14500,MATERIAL HANDLING,2535
14550,1995-14550-7,Conveyors,3,1995-14500-2,14500,MATERIAL HANDLING,2536
14550,1995-14550-8,Hopper and Track Conveyors,4,1995-14550-7,14550,Conveyors,2537
14550,1995-14550-9,Hopper and Track Conveyors,4,1995-14550-7,14550,Conveyors,2538
14550,1995-14550-10,Monorail Conveyors,4,1995-14550-7,14550,Conveyors,2539
14550,1995-14550-11,Oscillating Conveyors,4,1995-14550-7,14550,Conveyors,2540
14550,1995-14550-12,Oscillating Conveyors,4,1995-14550-7,14550,Conveyors,2541
14550,1995-14550-13,Pneumatic Conveyors,4,1995-14550-7,14550,Conveyors,2542
14550,1995-14550-14,Roller Conveyors,4,1995-14550-7,14550,Conveyors,2543
14550,1995-14550-15,Scoop Conveyors,4,1995-14550-7,14550,Conveyors,2544
14550,1995-14550-16,Scoop Conveyors,4,1995-14550-7,14550,Conveyors,2545
14550,1995-14550-17,Screw Conveyors,4,1995-14550-7,14550,Conveyors,2546
14550,1995-14550-18,Selective Vertical Conveyors,4,1995-14550-7,14550,Conveyors,2547
14550,1995-14550-19,Selective Vertical Conveyors,4,1995-14550-7,14550,Conveyors,2548
14560,1995-14560,Chutes,3,1995-14500-2,14500,MATERIAL HANDLING,2549
14560,1995-14560-2,Coal Chutes,4,1995-14560,14560,Chutes,2550
14560,1995-14560-3,Dry Bulk Material Chutes,4,1995-14560,14560,Chutes,2551
14560,1995-14560-4,Escape Chutes,4,1995-14560,14560,Chutes,2552
14560,1995-14560-5,Laundry and Linen Chutes,4,1995-14560,14560,Chutes,2553
14560,1995-14560-6,Package Chutes,4,1995-14560,14560,Chutes,2554
14560,1995-14560-7,Refuse Chutes,4,1995-14560,14560,Chutes,2555
14570,1995-14570,Apron Feeders,4,1995-14560,14560,Chutes,2556
14570,1995-14570-2,Feeder Equipment,3,1995-14500-2,14500,MATERIAL HANDLING,2557
14570,1995-14570-3,Reciprocating Plate Feeders,4,1995-14570-2,14570,Feeder Equipment,2558
14570,1995-14570-4,Rotary Airlock Feeders,4,1995-14570-2,14570,Feeder Equipment,2559
14570,1995-14570-5,Rotary Flow Feeders,4,1995-14570-2,14570,Feeder Equipment,2560
14570,1995-14570-6,Vibratory Feeders,4,1995-14570-2,14570,Feeder Equipment,2561
14610,1995-14610,Air-Powered Fixed Hoists,4,1995-14605,14605,Crane Rails,2565
14610,1995-14610-2,Electric Fixed Hoists,4,1995-14605,14605,Crane Rails,2566
14610,1995-14610-3,Fixed Hoists,3,1995-14600,14600,HOISTS AND CRANES,2567
14610,1995-14610-4,Manual Fixed Hoists,4,1995-14610-3,14610,Fixed Hoists,2568
14620,1995-14620,Air-Powered Trolley Hoists,4,1995-14610-3,14610,Fixed Hoists,2569
14620,1995-14620-2,Electric Trolley Hoists,4,1995-14610-3,14610,Fixed Hoists,2570
14620,1995-14620-3,Manual Trolley Hoists,4,1995-14610-3,14610,Fixed Hoists,2571
14620,1995-14620-4,Trolley Hoists,3,1995-14600,14600,HOISTS AND CRANES,2572
14630,1995-14630,Bridge Cranes,3,1995-14600,14600,HOISTS AND CRANES,2573
14630,1995-14630-2,Top-Running Overhead Cranes,4,1995-14630,14630,Bridge Cranes,2574
14630,1995-14630-3,Underslung Overhead Cranes,4,1995-14630,14630,Bridge Cranes,2575
14810,1995-14810,Beam Scaffolding,4,1995-14800,14800,SCAFFOLDING,2583
14810,1995-14810-2,Carriage Scaffolding,4,1995-14800,14800,SCAFFOLDING,2584
14810,1995-14810-3,Hook Scaffolding,4,1995-14800,14800,SCAFFOLDING,2585
14810,1995-14810-4,Suspended Scaffolding,3,1995-14800,14800,SCAFFOLDING,2586
14820,1995-14820,Manual Rope Climbers,4,1995-14810-4,14810,Suspended Scaffolding,2587
14820,1995-14820-2,Powered Rope Climbers,4,1995-14810-4,14810,Suspended Scaffolding,2588
14820,1995-14820-3,Rope Climbers,3,1995-14800,14800,SCAFFOLDING,2589
14830,1995-14830,Electric and Battery Telescoping Platforms,4,1995-14820-3,14820,Rope Climbers,2590
14830,1995-14830-2,Pneumatic Telescoping Platforms,4,1995-14820-3,14820,Rope Climbers,2591
14830,1995-14830-3,Telescoping Platforms,3,1995-14800,14800,SCAFFOLDING,2592
15000,1995-15000,MECHANICAL,1,,,,2600
15000,1995-15000-2,MECHANICAL,1,,,,2601
15000,1995-15000-3,MECHANICAL,1,,,,2602
15050,1995-15050,BASIC MECHANICAL MATERIALS AND METHODS,2,1995-15000-3,15000,MECHANICAL,2603
15050,1995-15050-2,BASIC MECHANICAL MATERIALS AND METHODS,2,1995-15000-3,15000,MECHANICAL,2604
15050,1995-15050-3,BASIC MECHANICAL MATERIALS AND METHODS,2,1995-15000-3,15000,MECHANICAL,2605
15060,1995-15060,Hangers and Supports,3,1995-15050-3,15050,BASIC MECHANICAL MATERIALS AND METHODS,2606
15060,1995-15060-2,Hangers and Supports,3,1995-15050-3,15050,BASIC MECHANICAL MATERIALS AND METHODS,2607
15060,1995-15060-3,Hangers and Supports,3,1995-15050-3,15050,BASIC MECHANICAL MATERIALS AND METHODS,2608
15070,1995-15070,"Mechanical Sound, Vibration, and Seismic Control",3,1995-15050-3,15050,BASIC MECHANICAL MATERIALS AND METHODS,2609
15070,1995-15070-2,"Mechanical Sound, Vibration, and Seismic Control",3,1995-15050-3,15050,BASIC MECHANICAL MATERIALS AND METHODS,2610
15070,1995-15070-3,"Mechanical Sound, Vibration, and Seismic Control",3,1995-15050-3,15050,BASIC MECHANICAL MATERIALS AND METHODS,2611
15075,1995-15075,Mechanical Identification,3,1995-15050-3,15050,BASIC MECHANICAL MATERIALS AND METHODS,2612
15075,1995-15075-2,Mechanical Identification,3,1995-15050-3,15050,BASIC MECHANICAL MATERIALS AND METHODS,2613
15075,1995-15075-3,Mechanical Identification,3,1995-15050-3,15050,BASIC MECHANICAL MATERIALS AND METHODS,2614
15080,1995-15080,Duct Insulation,4,1995-15075-3,15075,Mechanical Identification,2615
15080,1995-15080-2,Equipment Insulation,4,1995-15075-3,15075,Mechanical Identification,2616
15080,1995-15080-3,Equipment Insulation,4,1995-15075-3,15075,Mechanical Identification,2617
15080,1995-15080-4,Equipment Insulation,4,1995-15075-3,15075,Mechanical Identification,2618
15080,1995-15080-5,Mechanical Insulation,3,1995-15050-3,15050,BASIC MECHANICAL MATERIALS AND METHODS,2619
15080,1995-15080-6,Mechanical Insulation,3,1995-15050-3,15050,BASIC MECHANICAL MATERIALS AND METHODS,2620
15080,1995-15080-7,Mechanical Insulation,3,1995-15050-3,15050,BASIC MECHANICAL MATERIALS AND METHODS,2621
15080,1995-15080-8,Piping Insulation,4,1995-15080-7,15080,Mechanical Insulation,2622
15080,1995-15080-9,Piping Insulation,4,1995-15080-7,15080,Mechanical Insulation,2623
15080,1995-15080-10,Piping Insulation,4,1995-15080-7,15080,Mechanical Insulation,2624
15090,1995-15090,Mechanical Restoration and Retrofit,3,1995-15050-3,15050,BASIC MECHANICAL MATERIALS AND METHODS,2625
15090,1995-15090-2,Mechanical Restoration and Retrofit,3,1995-15050-3,15050,BASIC MECHANICAL MATERIALS AND METHODS,2626
15090,1995-15090-3,Mechanical Restoration and Retrofit,3,1995-15050-3,15050,BASIC MECHANICAL MATERIALS AND METHODS,2627
15100,1995-15100,BUILDING SERVICES PIPING,2,1995-15000-3,15000,MECHANICAL,2628
15100,1995-15100-2,BUILDING SERVICES PIPING,2,1995-15000-3,15000,MECHANICAL,2629
15100,1995-15100-3,BUILDING SERVICES PIPING,2,1995-15000-3,15000,MECHANICAL,2630
15100,1995-15100-4,BUILDING SERVICES PIPING,2,1995-15000-3,15000,MECHANICAL,2631
15100,1995-15100-5,BUILDING SERVICES PIPING,2,1995-15000-3,15000,MECHANICAL,2632
15100,1995-15100-6,BUILDING SERVICES PIPING,2,1995-15000-3,15000,MECHANICAL,2633
15110,1995-15110,Valves,3,1995-15100-6,15100,BUILDING SERVICES PIPING,2635
15110,1995-15110-2,Valves,3,1995-15100-6,15100,BUILDING SERVICES PIPING,2636
15110,1995-15110-3,Valves,3,1995-15100-6,15100,BUILDING SERVICES PIPING,2637
15120,1995-15120,Piping Specialties,3,1995-15100-6,15100,BUILDING SERVICES PIPING,2638
15120,1995-15120-2,Piping Specialties,3,1995-15100-6,15100,BUILDING SERVICES PIPING,2639
15120,1995-15120-3,Piping Specialties,3,1995-15100-6,15100,BUILDING SERVICES PIPING,2640
15140,1995-15140,Disinfecting Potable Water Piping,4,1995-15130,15130,Pumps,2642
15140,1995-15140-2,Domestic Water Piping,3,1995-15100-6,15100,BUILDING SERVICES PIPING,2643
15140,1995-15140-3,Non-Potable Water Piping,4,1995-15140-2,15140,Domestic Water Piping,2644
15140,1995-15140-4,Potable Water Piping,4,1995-15140-2,15140,Domestic Water Piping,2645
15150,1995-15150,Interceptors,4,1995-15140-2,15140,Domestic Water Piping,2646
15150,1995-15150-2,Sanitary Piping,4,1995-15140-2,15140,Domestic Water Piping,2647
15150,1995-15150-3,Sanitary Piping Separators,4,1995-15140-2,15140,Domestic Water Piping,2648
15150,1995-15150-4,Sanitary Waste and Vent Piping,3,1995-15100-6,15100,BUILDING SERVICES PIPING,2649
15160,1995-15160,Retrofit Roof Drains,4,1995-15150-4,15150,Sanitary Waste and Vent Piping,2650
15160,1995-15160-2,Roof Drain Specialties,4,1995-15150-4,15150,Sanitary Waste and Vent Piping,2651
15160,1995-15160-3,Roof Drains,4,1995-15150-4,15150,Sanitary Waste and Vent Piping,2652
15160,1995-15160-4,Storm Drainage,3,1995-15100-6,15100,BUILDING SERVICES PIPING,2653
15160,1995-15160-5,Storm Drainage Piping,4,1995-15160-4,15160,Storm Drainage,2654
15170,1995-15170,Reflecting Pool and Fountain Piping,4,1995-15160-4,15160,Storm Drainage,2655
15170,1995-15170-2,Reflecting Pool and Fountain Specialties,4,1995-15160-4,15160,Storm Drainage,2656
15170,1995-15170-3,Swimming Pool and Fountain Piping,3,1995-15100-6,15100,BUILDING SERVICES PIPING,2657
15170,1995-15170-4,Swimming Pool Piping,4,1995-15170-3,15170,Swimming Pool and Fountain Piping,2658
15170,1995-15170-5,Swimming Pool Specialties,4,1995-15170-3,15170,Swimming Pool and Fountain Piping,2659
15180,1995-15180,Condensate Drain Piping,4,1995-15170-3,15170,Swimming Pool and Fountain Piping,2660
15180,1995-15180-2,Heating and Cooling Piping,3,1995-15100-6,15100,BUILDING SERVICES PIPING,2661
15180,1995-15180-3,Heating and Cooling Pumps,4,1995-15180-2,15180,Heating and Cooling Piping,2662
15180,1995-15180-4,Hydronic Piping,4,1995-15180-2,15180,Heating and Cooling Piping,2663
15180,1995-15180-5,Refrigerant Piping,4,1995-15180-2,15180,Heating and Cooling Piping,2664
15180,1995-15180-6,Steam and Condensate Piping,4,1995-15180-2,15180,Heating and Cooling Piping,2665
15180,1995-15180-7,Steam Condensate Pumps,4,1995-15180-2,15180,Heating and Cooling Piping,2666
15180,1995-15180-8,Water Treatment Equipment,4,1995-15180-2,15180,Heating and Cooling Piping,2667
15190,1995-15190,Fuel Oil Piping,4,1995-15180-2,15180,Heating and Cooling Piping,2668
15190,1995-15190-2,Fuel Oil Pumps,4,1995-15180-2,15180,Heating and Cooling Piping,2669
15190,1995-15190-3,Fuel Oil Specialties,4,1995-15180-2,15180,Heating and Cooling Piping,2670
15190,1995-15190-4,Fuel Piping,3,1995-15100-6,15100,BUILDING SERVICES PIPING,2671
15190,1995-15190-5,Liquid Petroleum Gas Piping,4,1995-15190-4,15190,Fuel Piping,2672
15190,1995-15190-6,Natural Gas and Liquid Petroleum Gas Specialties,4,1995-15190-4,15190,Fuel Piping,2673
15190,1995-15190-7,Natural Gas Piping,4,1995-15190-4,15190,Fuel Piping,2674
15200,1995-15200,PROCESS PIPING,2,1995-15000-3,15000,MECHANICAL,2675
15200,1995-15200-2,PROCESS PIPING,2,1995-15000-3,15000,MECHANICAL,2676
15210,1995-15210,Air Compressors,4,1995-15200-2,15200,PROCESS PIPING,2677
15210,1995-15210-2,Air Compressors,4,1995-15200-2,15200,PROCESS PIPING,2678
15210,1995-15210-3,Compressed-Air Piping,4,1995-15200-2,15200,PROCESS PIPING,2679
15210,1995-15210-4,Compressed-Air Piping,4,1995-15200-2,15200,PROCESS PIPING,2680
15210,1995-15210-5,Compressed-Air Piping,4,1995-15200-2,15200,PROCESS PIPING,2681
15210,1995-15210-6,Gas Equipment,4,1995-15200-2,15200,PROCESS PIPING,2682
15210,1995-15210-7,Gas Piping,4,1995-15200-2,15200,PROCESS PIPING,2683
15210,1995-15210-8,Gas Piping,4,1995-15200-2,15200,PROCESS PIPING,2684
15210,1995-15210-9,Helium Piping,4,1995-15200-2,15200,PROCESS PIPING,2685
15210,1995-15210-10,Nitrogen Piping,4,1995-15200-2,15200,PROCESS PIPING,2686
15210,1995-15210-11,Nitrogen Piping,4,1995-15200-2,15200,PROCESS PIPING,2687
15210,1995-15210-12,Nitrous Oxide Gas Piping,4,1995-15200-2,15200,PROCESS PIPING,2688
15210,1995-15210-13,Nitrous Oxide Gas Piping,4,1995-15200-2,15200,PROCESS PIPING,2689
15210,1995-15210-14,Oxygen Gas Piping,4,1995-15200-2,15200,PROCESS PIPING,2690
15210,1995-15210-15,Process Air and Gas Piping,3,1995-15200-2,15200,PROCESS PIPING,2691
15210,1995-15210-16,Vacuum Piping,4,1995-15210-15,15210,Process Air and Gas Piping,2692
15210,1995-15210-17,Vacuum Piping,4,1995-15210-15,15210,Process Air and Gas Piping,2693
15210,1995-15210-18,Vacuum Pumps,4,1995-15210-15,15210,Process Air and Gas Piping,2694
15220,1995-15220,Deionized Water Piping,4,1995-15210-15,15210,Process Air and Gas Piping,2695
15220,1995-15220-2,Deionized Water Piping,4,1995-15210-15,15210,Process Air and Gas Piping,2696
15220,1995-15220-3,Distilled Water Piping,4,1995-15210-15,15210,Process Air and Gas Piping,2697
15220,1995-15220-4,Distilled Water Piping,4,1995-15210-15,15210,Process Air and Gas Piping,2698
15220,1995-15220-5,Laboratory Acid Waste and Vent Piping,4,1995-15210-15,15210,Process Air and Gas Piping,2699
15220,1995-15220-6,Process Piping Interceptors,4,1995-15210-15,15210,Process Air and Gas Piping,2700
15220,1995-15220-7,Process Water and Waste Piping,3,1995-15200-2,15200,PROCESS PIPING,2701
15220,1995-15220-8,Process Water and Waste Piping,3,1995-15200-2,15200,PROCESS PIPING,2702
15220,1995-15220-9,Reverse-Osmosis Water Piping,4,1995-15220-8,15220,Process Water and Waste Piping,2703
15220,1995-15220-10,Reverse-Osmosis Water Piping,4,1995-15220-8,15220,Process Water and Waste Piping,2704
15230,1995-15230,Dry Product Piping,4,1995-15220-8,15220,Process Water and Waste Piping,2705
15230,1995-15230-2,Fluid Product Piping,4,1995-15220-8,15220,Process Water and Waste Piping,2706
15230,1995-15230-3,Industrial Process Piping,3,1995-15200-2,15200,PROCESS PIPING,2707
15230,1995-15230-4,Industrial Process Piping,3,1995-15200-2,15200,PROCESS PIPING,2708
15400,1995-15400,PLUMBING FIXTURES AND EQUIPMENT,2,1995-15000-3,15000,MECHANICAL,2710
15400,1995-15400-2,PLUMBING FIXTURES AND EQUIPMENT,2,1995-15000-3,15000,MECHANICAL,2711
15440,1995-15440,Base-Mounted Pumps,4,1995-15410,15410,Plumbing Fixtures,2713
15440,1995-15440-2,Compact Circulators,4,1995-15410,15410,Plumbing Fixtures,2714
15440,1995-15440-3,Inline Pumps,4,1995-15410,15410,Plumbing Fixtures,2715
15440,1995-15440-4,Packaged Booster Pumping Station,4,1995-15410,15410,Plumbing Fixtures,2716
15440,1995-15440-5,Plumbing Pumps,3,1995-15400-2,15400,PLUMBING FIXTURES AND EQUIPMENT,2717
15440,1995-15440-6,Plumbing Pumps,3,1995-15400-2,15400,PLUMBING FIXTURES AND EQUIPMENT,2718
15440,1995-15440-7,Plumbing Pumps,3,1995-15400-2,15400,PLUMBING FIXTURES AND EQUIPMENT,2719
15440,1995-15440-8,Plumbing Pumps,3,1995-15400-2,15400,PLUMBING FIXTURES AND EQUIPMENT,2720
15440,1995-15440-9,Plumbing Pumps,3,1995-15400-2,15400,PLUMBING FIXTURES AND EQUIPMENT,2721
15440,1995-15440-10,Sewage Ejectors,4,1995-15440-9,15440,Plumbing Pumps,2722
15440,1995-15440-11,Sump Pumps,4,1995-15440-9,15440,Plumbing Pumps,2723
15460,1995-15460,Domestic Water Conditioning Equipment,3,1995-15400-2,15400,PLUMBING FIXTURES AND EQUIPMENT,2725
15460,1995-15460-2,Water Conditioners,4,1995-15460,15460,Domestic Water Conditioning Equipment,2726
15460,1995-15460-3,Water Softeners,4,1995-15460,15460,Domestic Water Conditioning Equipment,2727
15470,1995-15470,Disposable Filters,4,1995-15460,15460,Domestic Water Conditioning Equipment,2728
15470,1995-15470-2,Domestic Water Filtrating Equipment,3,1995-15400-2,15400,PLUMBING FIXTURES AND EQUIPMENT,2729
15470,1995-15470-3,Rechargeable Filters,4,1995-15470-2,15470,Domestic Water Filtrating Equipment,2730
15480,1995-15480,Domestic Water Heat Exchangers,4,1995-15470-2,15470,Domestic Water Filtrating Equipment,2731
15480,1995-15480-2,Domestic Water Heaters,3,1995-15400-2,15400,PLUMBING FIXTURES AND EQUIPMENT,2732
15480,1995-15480-3,Domestic Water Heaters,3,1995-15400-2,15400,PLUMBING FIXTURES AND EQUIPMENT,2733
15480,1995-15480-4,Packaged Domestic Water Heaters,4,1995-15480-3,15480,Domestic Water Heaters,2734
15490,1995-15490,Fountain Equipment,4,1995-15480-3,15480,Domestic Water Heaters,2735
15490,1995-15490-2,Pool and Fountain Equipment,3,1995-15400-2,15400,PLUMBING FIXTURES AND EQUIPMENT,2736
15490,1995-15490-3,Reflecting Pool Equipment,4,1995-15490-2,15490,Pool and Fountain Equipment,2737
15490,1995-15490-4,Swimming Pool Equipment,4,1995-15490-2,15490,Pool and Fountain Equipment,2738
15510,1995-15510,Cast-Iron Boilers,4,1995-15500,15500,HEAT-GENERATION EQUIPMENT,2740
15510,1995-15510-2,Condensing Boilers,4,1995-15500,15500,HEAT-GENERATION EQUIPMENT,2741
15510,1995-15510-3,Finned Water-Tube Boilers,4,1995-15500,15500,HEAT-GENERATION EQUIPMENT,2742
15510,1995-15510-4,Firebox Heating Boilers,4,1995-15500,15500,HEAT-GENERATION EQUIPMENT,2743
15510,1995-15510-5,Flexible Water-Tube Boilers,4,1995-15500,15500,HEAT-GENERATION EQUIPMENT,2744
15510,1995-15510-6,Heating Boilers and Accessories,3,1995-15500,15500,HEAT-GENERATION EQUIPMENT,2745
15510,1995-15510-7,Pulse Combustion Boilers,4,1995-15510-6,15510,Heating Boilers and Accessories,2746
15510,1995-15510-8,Scotch Marine Boilers,4,1995-15510-6,15510,Heating Boilers and Accessories,2747
15510,1995-15510-9,Steel Water-Tube Boilers,4,1995-15510-6,15510,Heating Boilers and Accessories,2748
15520,1995-15520,Boiler Feedwater Pumps,4,1995-15510-6,15510,Heating Boilers and Accessories,2749
15520,1995-15520-2,Deaerators,4,1995-15510-6,15510,Heating Boilers and Accessories,2750
15520,1995-15520-3,Feedwater Equipment,3,1995-15500,15500,HEAT-GENERATION EQUIPMENT,2751
15520,1995-15520-4,Packaged Deaerator and Feedwater Equipment,4,1995-15520-3,15520,Feedwater Equipment,2752
15530,1995-15530,Electric-Resistance Furnaces,4,1995-15520-3,15520,Feedwater Equipment,2753
15530,1995-15530-2,Fuel-Fired Furnaces,4,1995-15520-3,15520,Feedwater Equipment,2754
15530,1995-15530-3,Furnaces,3,1995-15500,15500,HEAT-GENERATION EQUIPMENT,2755
15540,1995-15540,Fuel-Fired Duct Heaters,4,1995-15530-3,15530,Furnaces,2756
15540,1995-15540-2,Fuel-Fired Duct Heaters,4,1995-15530-3,15530,Furnaces,2757
15540,1995-15540-3,Fuel-Fired Duct Heaters,4,1995-15530-3,15530,Furnaces,2758
